,Input,BBoutput,MidasOutput,SurfacePlane,SurfaceCoordinates
2057,data/datasets/capstone_dataset/inputs/ppe_input_images/N77.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/N77.txt,data/datasets/capstone_dataset/ground_truth/Midas/N77.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/N77_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/N77.npy
2058,data/datasets/capstone_dataset/inputs/ppe_input_images/N78.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/N78.txt,data/datasets/capstone_dataset/ground_truth/Midas/N78.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/N78_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/N78.npy
2059,data/datasets/capstone_dataset/inputs/ppe_input_images/N79.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/N79.txt,data/datasets/capstone_dataset/ground_truth/Midas/N79.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/N79_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/N79.npy
2060,data/datasets/capstone_dataset/inputs/ppe_input_images/N81.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/N81.txt,data/datasets/capstone_dataset/ground_truth/Midas/N81.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/N81_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/N81.npy
2061,data/datasets/capstone_dataset/inputs/ppe_input_images/ImageYolo (2).jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/ImageYolo (2).txt,data/datasets/capstone_dataset/ground_truth/Midas/ImageYolo (2).png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/ImageYolo (2)_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/ImageYolo (2).npy
2062,data/datasets/capstone_dataset/inputs/ppe_input_images/N82.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/N82.txt,data/datasets/capstone_dataset/ground_truth/Midas/N82.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/N82_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/N82.npy
2063,data/datasets/capstone_dataset/inputs/ppe_input_images/Dimg070.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Dimg070.txt,data/datasets/capstone_dataset/ground_truth/Midas/Dimg070.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Dimg070_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Dimg070.npy
2064,data/datasets/capstone_dataset/inputs/ppe_input_images/Dimg067.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Dimg067.txt,data/datasets/capstone_dataset/ground_truth/Midas/Dimg067.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Dimg067_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Dimg067.npy
2065,data/datasets/capstone_dataset/inputs/ppe_input_images/Q1012.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Q1012.txt,data/datasets/capstone_dataset/ground_truth/Midas/Q1012.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Q1012_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Q1012.npy
2066,data/datasets/capstone_dataset/inputs/ppe_input_images/Q101.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Q101.txt,data/datasets/capstone_dataset/ground_truth/Midas/Q101.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Q101_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Q101.npy
2067,data/datasets/capstone_dataset/inputs/ppe_input_images/Q1011.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Q1011.txt,data/datasets/capstone_dataset/ground_truth/Midas/Q1011.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Q1011_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Q1011.npy
2068,data/datasets/capstone_dataset/inputs/ppe_input_images/Q106.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Q106.txt,data/datasets/capstone_dataset/ground_truth/Midas/Q106.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Q106_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Q106.npy
2069,data/datasets/capstone_dataset/inputs/ppe_input_images/Q1016.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Q1016.txt,data/datasets/capstone_dataset/ground_truth/Midas/Q1016.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Q1016_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Q1016.npy
2070,data/datasets/capstone_dataset/inputs/ppe_input_images/Q102.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Q102.txt,data/datasets/capstone_dataset/ground_truth/Midas/Q102.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Q102_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Q102.npy
2071,data/datasets/capstone_dataset/inputs/ppe_input_images/Q1015.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Q1015.txt,data/datasets/capstone_dataset/ground_truth/Midas/Q1015.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Q1015_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Q1015.npy
2072,data/datasets/capstone_dataset/inputs/ppe_input_images/Q105.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Q105.txt,data/datasets/capstone_dataset/ground_truth/Midas/Q105.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Q105_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Q105.npy
2073,data/datasets/capstone_dataset/inputs/ppe_input_images/Q1014.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Q1014.txt,data/datasets/capstone_dataset/ground_truth/Midas/Q1014.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Q1014_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Q1014.npy
2074,data/datasets/capstone_dataset/inputs/ppe_input_images/Q1018.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Q1018.txt,data/datasets/capstone_dataset/ground_truth/Midas/Q1018.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Q1018_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Q1018.npy
2075,data/datasets/capstone_dataset/inputs/ppe_input_images/Q103.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Q103.txt,data/datasets/capstone_dataset/ground_truth/Midas/Q103.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Q103_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Q103.npy
2076,data/datasets/capstone_dataset/inputs/ppe_input_images/Q1017.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Q1017.txt,data/datasets/capstone_dataset/ground_truth/Midas/Q1017.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Q1017_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Q1017.npy
2077,data/datasets/capstone_dataset/inputs/ppe_input_images/Q1013.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Q1013.txt,data/datasets/capstone_dataset/ground_truth/Midas/Q1013.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Q1013_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Q1013.npy
2078,data/datasets/capstone_dataset/inputs/ppe_input_images/images87.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/images87.txt,data/datasets/capstone_dataset/ground_truth/Midas/images87.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images87_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images87.npy
2079,data/datasets/capstone_dataset/inputs/ppe_input_images/D25_135_914_1200.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/D25_135_914_1200.txt,data/datasets/capstone_dataset/ground_truth/Midas/D25_135_914_1200.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/D25_135_914_1200_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/D25_135_914_1200.npy
2080,data/datasets/capstone_dataset/inputs/ppe_input_images/5d3f547f01889c14a92167b92acf6f82.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/5d3f547f01889c14a92167b92acf6f82.txt,data/datasets/capstone_dataset/ground_truth/Midas/5d3f547f01889c14a92167b92acf6f82.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/5d3f547f01889c14a92167b92acf6f82_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/5d3f547f01889c14a92167b92acf6f82.npy
2081,data/datasets/capstone_dataset/inputs/ppe_input_images/images55.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/images55.txt,data/datasets/capstone_dataset/ground_truth/Midas/images55.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images55_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images55.npy
2082,data/datasets/capstone_dataset/inputs/ppe_input_images/images67.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/images67.txt,data/datasets/capstone_dataset/ground_truth/Midas/images67.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images67_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images67.npy
2083,data/datasets/capstone_dataset/inputs/ppe_input_images/2.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/2.txt,data/datasets/capstone_dataset/ground_truth/Midas/2.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/2_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/2.npy
2084,data/datasets/capstone_dataset/inputs/ppe_input_images/D25_135_915_1200.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/D25_135_915_1200.txt,data/datasets/capstone_dataset/ground_truth/Midas/D25_135_915_1200.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/D25_135_915_1200_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/D25_135_915_1200.npy
2085,data/datasets/capstone_dataset/inputs/ppe_input_images/images66.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/images66.txt,data/datasets/capstone_dataset/ground_truth/Midas/images66.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images66_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images66.npy
2086,data/datasets/capstone_dataset/inputs/ppe_input_images/12072638_10153880495409206_7613588994409949885_n.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/12072638_10153880495409206_7613588994409949885_n.txt,data/datasets/capstone_dataset/ground_truth/Midas/12072638_10153880495409206_7613588994409949885_n.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/12072638_10153880495409206_7613588994409949885_n_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/12072638_10153880495409206_7613588994409949885_n.npy
2087,data/datasets/capstone_dataset/inputs/ppe_input_images/images56.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/images56.txt,data/datasets/capstone_dataset/ground_truth/Midas/images56.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images56_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images56.npy
2088,data/datasets/capstone_dataset/inputs/ppe_input_images/9db22c99927a96031b3d8b4ed00084cb.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/9db22c99927a96031b3d8b4ed00084cb.txt,data/datasets/capstone_dataset/ground_truth/Midas/9db22c99927a96031b3d8b4ed00084cb.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/9db22c99927a96031b3d8b4ed00084cb_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/9db22c99927a96031b3d8b4ed00084cb.npy
2089,data/datasets/capstone_dataset/inputs/ppe_input_images/images71.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/images71.txt,data/datasets/capstone_dataset/ground_truth/Midas/images71.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images71_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images71.npy
2090,data/datasets/capstone_dataset/inputs/ppe_input_images/images53.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/images53.txt,data/datasets/capstone_dataset/ground_truth/Midas/images53.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images53_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images53.npy
2091,data/datasets/capstone_dataset/inputs/ppe_input_images/architects-wearing-hardhats-gesturing-thumbsup-portrait-multiethnic-against-white-background-53148193.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/architects-wearing-hardhats-gesturing-thumbsup-portrait-multiethnic-against-white-background-53148193.txt,data/datasets/capstone_dataset/ground_truth/Midas/architects-wearing-hardhats-gesturing-thumbsup-portrait-multiethnic-against-white-background-53148193.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/architects-wearing-hardhats-gesturing-thumbsup-portrait-multiethnic-against-white-background-53148193_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/architects-wearing-hardhats-gesturing-thumbsup-portrait-multiethnic-against-white-background-53148193.npy
2092,data/datasets/capstone_dataset/inputs/ppe_input_images/builders-tools-helmets-white-background-wallpaper-preview.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/builders-tools-helmets-white-background-wallpaper-preview.txt,data/datasets/capstone_dataset/ground_truth/Midas/builders-tools-helmets-white-background-wallpaper-preview.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/builders-tools-helmets-white-background-wallpaper-preview_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/builders-tools-helmets-white-background-wallpaper-preview.npy
2093,data/datasets/capstone_dataset/inputs/ppe_input_images/f6ba3065256f0af95bb7aa06eeacd991.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/f6ba3065256f0af95bb7aa06eeacd991.txt,data/datasets/capstone_dataset/ground_truth/Midas/f6ba3065256f0af95bb7aa06eeacd991.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/f6ba3065256f0af95bb7aa06eeacd991_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/f6ba3065256f0af95bb7aa06eeacd991.npy
2094,data/datasets/capstone_dataset/inputs/ppe_input_images/head-protecton-buying-guide-section-2.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/head-protecton-buying-guide-section-2.txt,data/datasets/capstone_dataset/ground_truth/Midas/head-protecton-buying-guide-section-2.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/head-protecton-buying-guide-section-2_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/head-protecton-buying-guide-section-2.npy
2095,data/datasets/capstone_dataset/inputs/ppe_input_images/19306824-business-people-in-office-wearing-hard-hat.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/19306824-business-people-in-office-wearing-hard-hat.txt,data/datasets/capstone_dataset/ground_truth/Midas/19306824-business-people-in-office-wearing-hard-hat.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/19306824-business-people-in-office-wearing-hard-hat_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/19306824-business-people-in-office-wearing-hard-hat.npy
2096,data/datasets/capstone_dataset/inputs/ppe_input_images/148789689-group-people-worker-is-wearing-protection-mask-face-and-safety-helmet-and-wearing-suit-safety-dress-.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/148789689-group-people-worker-is-wearing-protection-mask-face-and-safety-helmet-and-wearing-suit-safety-dress-.txt,data/datasets/capstone_dataset/ground_truth/Midas/148789689-group-people-worker-is-wearing-protection-mask-face-and-safety-helmet-and-wearing-suit-safety-dress-.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/148789689-group-people-worker-is-wearing-protection-mask-face-and-safety-helmet-and-wearing-suit-safety-dress-_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/148789689-group-people-worker-is-wearing-protection-mask-face-and-safety-helmet-and-wearing-suit-safety-dress-.npy
2097,data/datasets/capstone_dataset/inputs/ppe_input_images/Cologne_Germany_Industrial-work-with-Personal-Protective-Equipment-04.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Cologne_Germany_Industrial-work-with-Personal-Protective-Equipment-04.txt,data/datasets/capstone_dataset/ground_truth/Midas/Cologne_Germany_Industrial-work-with-Personal-Protective-Equipment-04.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Cologne_Germany_Industrial-work-with-Personal-Protective-Equipment-04_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Cologne_Germany_Industrial-work-with-Personal-Protective-Equipment-04.npy
2098,data/datasets/capstone_dataset/inputs/ppe_input_images/germany-baden-wrttemberg-stuttgart-businesspeople-wearing-hard-hats-portrait-X5W0CG.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/germany-baden-wrttemberg-stuttgart-businesspeople-wearing-hard-hats-portrait-X5W0CG.txt,data/datasets/capstone_dataset/ground_truth/Midas/germany-baden-wrttemberg-stuttgart-businesspeople-wearing-hard-hats-portrait-X5W0CG.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/germany-baden-wrttemberg-stuttgart-businesspeople-wearing-hard-hats-portrait-X5W0CG_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/germany-baden-wrttemberg-stuttgart-businesspeople-wearing-hard-hats-portrait-X5W0CG.npy
2099,data/datasets/capstone_dataset/inputs/ppe_input_images/emc-centre-of-excellence2a_2000x1125.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/emc-centre-of-excellence2a_2000x1125.txt,data/datasets/capstone_dataset/ground_truth/Midas/emc-centre-of-excellence2a_2000x1125.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/emc-centre-of-excellence2a_2000x1125_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/emc-centre-of-excellence2a_2000x1125.npy
2100,data/datasets/capstone_dataset/inputs/ppe_input_images/focused_164834678-stock-photo-colleagues-wearing-hard-hats-checking.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/focused_164834678-stock-photo-colleagues-wearing-hard-hats-checking.txt,data/datasets/capstone_dataset/ground_truth/Midas/focused_164834678-stock-photo-colleagues-wearing-hard-hats-checking.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/focused_164834678-stock-photo-colleagues-wearing-hard-hats-checking_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/focused_164834678-stock-photo-colleagues-wearing-hard-hats-checking.npy
2101,data/datasets/capstone_dataset/inputs/ppe_input_images/asian-architect-stock-picture-3143023.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/asian-architect-stock-picture-3143023.txt,data/datasets/capstone_dataset/ground_truth/Midas/asian-architect-stock-picture-3143023.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/asian-architect-stock-picture-3143023_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/asian-architect-stock-picture-3143023.npy
2102,data/datasets/capstone_dataset/inputs/ppe_input_images/hard-hat-worker-stock-picture-1717999.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/hard-hat-worker-stock-picture-1717999.txt,data/datasets/capstone_dataset/ground_truth/Midas/hard-hat-worker-stock-picture-1717999.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/hard-hat-worker-stock-picture-1717999_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/hard-hat-worker-stock-picture-1717999.npy
2103,data/datasets/capstone_dataset/inputs/ppe_input_images/group-of-business-people-wearing-hard-hats-walking-along-a-wharf-WBXYB5.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/group-of-business-people-wearing-hard-hats-walking-along-a-wharf-WBXYB5.txt,data/datasets/capstone_dataset/ground_truth/Midas/group-of-business-people-wearing-hard-hats-walking-along-a-wharf-WBXYB5.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/group-of-business-people-wearing-hard-hats-walking-along-a-wharf-WBXYB5_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/group-of-business-people-wearing-hard-hats-walking-along-a-wharf-WBXYB5.npy
2104,data/datasets/capstone_dataset/inputs/ppe_input_images/sj_solar_panels_2016_doi_photo_th.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/sj_solar_panels_2016_doi_photo_th.txt,data/datasets/capstone_dataset/ground_truth/Midas/sj_solar_panels_2016_doi_photo_th.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/sj_solar_panels_2016_doi_photo_th_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/sj_solar_panels_2016_doi_photo_th.npy
2105,data/datasets/capstone_dataset/inputs/ppe_input_images/african-businesspeople-wearing-hard-hats-AMRFYN.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/african-businesspeople-wearing-hard-hats-AMRFYN.txt,data/datasets/capstone_dataset/ground_truth/Midas/african-businesspeople-wearing-hard-hats-AMRFYN.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/african-businesspeople-wearing-hard-hats-AMRFYN_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/african-businesspeople-wearing-hard-hats-AMRFYN.npy
2106,data/datasets/capstone_dataset/inputs/ppe_input_images/157022696.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/157022696.txt,data/datasets/capstone_dataset/ground_truth/Midas/157022696.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/157022696_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/157022696.npy
2107,data/datasets/capstone_dataset/inputs/ppe_input_images/373031185.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/373031185.txt,data/datasets/capstone_dataset/ground_truth/Midas/373031185.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/373031185_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/373031185.npy
2108,data/datasets/capstone_dataset/inputs/ppe_input_images/construction-worker-working-under-blue-skies.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/construction-worker-working-under-blue-skies.txt,data/datasets/capstone_dataset/ground_truth/Midas/construction-worker-working-under-blue-skies.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/construction-worker-working-under-blue-skies_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/construction-worker-working-under-blue-skies.npy
2109,data/datasets/capstone_dataset/inputs/ppe_input_images/220px-69_Fisk_IRT_work_vests_jeh.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/220px-69_Fisk_IRT_work_vests_jeh.txt,data/datasets/capstone_dataset/ground_truth/Midas/220px-69_Fisk_IRT_work_vests_jeh.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/220px-69_Fisk_IRT_work_vests_jeh_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/220px-69_Fisk_IRT_work_vests_jeh.npy
2110,data/datasets/capstone_dataset/inputs/ppe_input_images/8.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/8.txt,data/datasets/capstone_dataset/ground_truth/Midas/8.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/8_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/8.npy
2111,data/datasets/capstone_dataset/inputs/ppe_input_images/erob0ss2p8suceghmwtz.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/erob0ss2p8suceghmwtz.txt,data/datasets/capstone_dataset/ground_truth/Midas/erob0ss2p8suceghmwtz.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/erob0ss2p8suceghmwtz_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/erob0ss2p8suceghmwtz.npy
2112,data/datasets/capstone_dataset/inputs/ppe_input_images/5fb70dbf2e23d056c0d1f5a38d2e9c09.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/5fb70dbf2e23d056c0d1f5a38d2e9c09.txt,data/datasets/capstone_dataset/ground_truth/Midas/5fb70dbf2e23d056c0d1f5a38d2e9c09.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/5fb70dbf2e23d056c0d1f5a38d2e9c09_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/5fb70dbf2e23d056c0d1f5a38d2e9c09.npy
2113,data/datasets/capstone_dataset/inputs/ppe_input_images/d83e4d58b67bcd74bec77260d36dcfa3.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/d83e4d58b67bcd74bec77260d36dcfa3.txt,data/datasets/capstone_dataset/ground_truth/Midas/d83e4d58b67bcd74bec77260d36dcfa3.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/d83e4d58b67bcd74bec77260d36dcfa3_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/d83e4d58b67bcd74bec77260d36dcfa3.npy
2114,data/datasets/capstone_dataset/inputs/ppe_input_images/2743e5f3396aa8c6a7e4488fce8ef7bc.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/2743e5f3396aa8c6a7e4488fce8ef7bc.txt,data/datasets/capstone_dataset/ground_truth/Midas/2743e5f3396aa8c6a7e4488fce8ef7bc.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/2743e5f3396aa8c6a7e4488fce8ef7bc_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/2743e5f3396aa8c6a7e4488fce8ef7bc.npy
2115,data/datasets/capstone_dataset/inputs/ppe_input_images/a-worker-wears-a-safety-helmet-on-a-construction-site-in-bangalore-B8AJ7W.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/a-worker-wears-a-safety-helmet-on-a-construction-site-in-bangalore-B8AJ7W.txt,data/datasets/capstone_dataset/ground_truth/Midas/a-worker-wears-a-safety-helmet-on-a-construction-site-in-bangalore-B8AJ7W.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/a-worker-wears-a-safety-helmet-on-a-construction-site-in-bangalore-B8AJ7W_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/a-worker-wears-a-safety-helmet-on-a-construction-site-in-bangalore-B8AJ7W.npy
2116,data/datasets/capstone_dataset/inputs/ppe_input_images/a-worker-wearing-a-hard-hat-on-lakkhi-1-rig-site-near-digboi-assam-B144T7.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/a-worker-wearing-a-hard-hat-on-lakkhi-1-rig-site-near-digboi-assam-B144T7.txt,data/datasets/capstone_dataset/ground_truth/Midas/a-worker-wearing-a-hard-hat-on-lakkhi-1-rig-site-near-digboi-assam-B144T7.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/a-worker-wearing-a-hard-hat-on-lakkhi-1-rig-site-near-digboi-assam-B144T7_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/a-worker-wearing-a-hard-hat-on-lakkhi-1-rig-site-near-digboi-assam-B144T7.npy
